activity_id,service_id,room_id,activity_date,appointment_type,scheduled_contacts,completed_contacts,face_to_face_contacts,remote_contacts,did_not_attend_count,cancelled_contacts,average_contact_duration_minutes,activity_source
ACT-00960,SVC-011,ROOM-0014,2024-09-01,procedure,12,12,12,0,0,0,45,synthetic_booking_summary
ACT-00961,SVC-011,ROOM-0014,2024-12-01,procedure,13,12,12,0,0,0,45,synthetic_booking_summary
ACT-00962,SVC-011,ROOM-0014,2025-03-01,procedure,9,7,7,0,0,0,45,synthetic_booking_summary
ACT-00963,SVC-011,ROOM-0014,2025-04-01,procedure,12,0,0,0,0,12,45,synthetic_booking_summary
ACT-00964,SVC-011,ROOM-0014,2026-01-01,procedure,10,9,9,0,0,0,45,synthetic_booking_summary
ACT-00965,SVC-011,ROOM-0014,2026-02-01,procedure,13,11,11,0,0,0,45,synthetic_booking_summary
ACT-00966,SVC-011,ROOM-0020,2024-04-01,procedure,6,5,5,0,0,0,45,synthetic_booking_summary
ACT-00967,SVC-011,ROOM-0020,2024-06-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-00968,SVC-011,ROOM-0020,2024-07-01,procedure,15,14,14,0,0,0,45,synthetic_booking_summary
ACT-00969,SVC-011,ROOM-0020,2024-09-01,procedure,12,12,12,0,0,0,45,synthetic_booking_summary
ACT-00970,SVC-011,ROOM-0020,2024-10-01,procedure,21,21,21,0,0,0,45,synthetic_booking_summary
ACT-00971,SVC-011,ROOM-0020,2024-11-01,procedure,10,9,9,0,0,0,45,synthetic_booking_summary
ACT-00972,SVC-011,ROOM-0020,2024-12-01,procedure,7,5,5,0,0,0,45,synthetic_booking_summary
ACT-00973,SVC-011,ROOM-0020,2025-02-01,procedure,13,12,12,0,0,0,45,synthetic_booking_summary
ACT-00974,SVC-011,ROOM-0020,2025-03-01,procedure,9,9,9,0,0,0,45,synthetic_booking_summary
ACT-00975,SVC-011,ROOM-0020,2025-04-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-00976,SVC-011,ROOM-0020,2025-08-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-00977,SVC-011,ROOM-0020,2025-09-01,procedure,9,8,8,0,0,0,45,synthetic_booking_summary
ACT-00978,SVC-011,ROOM-0020,2025-12-01,procedure,10,9,9,0,0,0,45,synthetic_booking_summary
ACT-00979,SVC-011,ROOM-0020,2026-01-01,procedure,10,9,9,0,0,0,45,synthetic_booking_summary
ACT-00980,SVC-011,ROOM-0020,2026-02-01,procedure,14,7,7,0,7,0,45,synthetic_booking_summary
ACT-00981,SVC-011,ROOM-0020,2026-03-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-00982,SVC-011,ROOM-0026,2024-05-01,procedure,15,4,4,0,9,0,45,synthetic_booking_summary
ACT-00983,SVC-011,ROOM-0026,2024-06-01,procedure,21,19,19,0,0,0,45,synthetic_booking_summary
ACT-00984,SVC-011,ROOM-0026,2024-08-01,procedure,6,0,0,0,0,6,45,synthetic_booking_summary
ACT-00985,SVC-011,ROOM-0026,2024-12-01,procedure,13,0,0,0,0,13,45,synthetic_booking_summary
ACT-00986,SVC-011,ROOM-0026,2025-04-01,procedure,12,10,10,0,0,0,45,synthetic_booking_summary
ACT-00987,SVC-011,ROOM-0026,2025-06-01,procedure,12,11,11,0,0,0,45,synthetic_booking_summary
ACT-00988,SVC-011,ROOM-0026,2025-09-01,procedure,9,9,9,0,0,0,45,synthetic_booking_summary
ACT-00989,SVC-011,ROOM-0026,2025-10-01,procedure,12,10,10,0,0,0,45,synthetic_booking_summary
ACT-00990,SVC-011,ROOM-0026,2025-11-01,procedure,27,25,25,0,0,0,45,synthetic_booking_summary
ACT-00991,SVC-011,ROOM-0026,2025-12-01,procedure,7,6,6,0,0,0,45,synthetic_booking_summary
ACT-00992,SVC-011,ROOM-0026,2026-02-01,procedure,13,13,13,0,0,0,45,synthetic_booking_summary
ACT-00993,SVC-011,ROOM-0026,2026-03-01,procedure,15,12,12,0,0,0,45,synthetic_booking_summary
ACT-00994,SVC-011,ROOM-0032,2024-06-01,procedure,9,9,9,0,0,0,45,synthetic_booking_summary
ACT-00995,SVC-011,ROOM-0032,2024-07-01,procedure,12,11,11,0,0,0,45,synthetic_booking_summary
ACT-00996,SVC-011,ROOM-0032,2024-10-01,procedure,9,9,9,0,0,0,45,synthetic_booking_summary
ACT-00997,SVC-011,ROOM-0032,2025-04-01,procedure,24,21,21,0,0,0,45,synthetic_booking_summary
ACT-00998,SVC-011,ROOM-0032,2025-05-01,procedure,27,19,19,0,0,6,45,synthetic_booking_summary
ACT-00999,SVC-011,ROOM-0032,2025-06-01,procedure,21,20,20,0,0,0,45,synthetic_booking_summary
ACT-01000,SVC-011,ROOM-0032,2025-09-01,procedure,21,19,19,0,0,0,45,synthetic_booking_summary
ACT-01001,SVC-011,ROOM-0032,2025-11-01,procedure,7,7,7,0,0,0,45,synthetic_booking_summary
ACT-01002,SVC-011,ROOM-0038,2024-05-01,procedure,6,5,5,0,0,0,45,synthetic_booking_summary
ACT-01003,SVC-011,ROOM-0038,2024-06-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-01004,SVC-011,ROOM-0038,2024-11-01,procedure,17,5,5,0,0,10,45,synthetic_booking_summary
ACT-01005,SVC-011,ROOM-0038,2024-12-01,procedure,13,0,0,0,0,13,45,synthetic_booking_summary
ACT-01006,SVC-011,ROOM-0038,2025-04-01,procedure,12,12,12,0,0,0,45,synthetic_booking_summary
ACT-01007,SVC-011,ROOM-0038,2025-05-01,procedure,6,6,6,0,0,0,45,synthetic_booking_summary
ACT-01008,SVC-011,ROOM-0038,2025-11-01,procedure,7,5,5,0,0,0,45,synthetic_booking_summary
ACT-01009,SVC-011,ROOM-0038,2026-02-01,procedure,13,0,0,0,13,0,45,synthetic_booking_summary
ACT-01010,SVC-011,ROOM-0044,2024-12-01,procedure,13,12,12,0,0,0,45,synthetic_booking_summary
ACT-01011,SVC-011,ROOM-0044,2025-01-01,procedure,20,19,19,0,0,0,45,synthetic_booking_summary
ACT-01012,SVC-011,ROOM-0044,2025-05-01,procedure,30,27,27,0,0,0,45,synthetic_booking_summary
ACT-01013,SVC-011,ROOM-0044,2025-06-01,procedure,6,0,0,0,0,6,45,synthetic_booking_summary
ACT-01014,SVC-011,ROOM-0044,2025-10-01,procedure,21,21,21,0,0,0,45,synthetic_booking_summary
ACT-01015,SVC-011,ROOM-0044,2025-12-01,procedure,17,15,15,0,0,0,45,synthetic_booking_summary
ACT-01016,SVC-011,ROOM-0044,2026-02-01,procedure,23,20,20,0,0,0,45,synthetic_booking_summary
ACT-01017,SVC-011,ROOM-0044,2026-03-01,procedure,12,11,11,0,0,0,45,synthetic_booking_summary
ACT-01018,SVC-011,ROOM-0050,2024-04-01,procedure,9,8,8,0,0,0,45,synthetic_booking_summary
ACT-01019,SVC-011,ROOM-0050,2024-05-01,procedure,15,14,14,0,0,0,45,synthetic_booking_summary
ACT-01020,SVC-011,ROOM-0050,2024-12-01,procedure,10,9,9,0,0,0,45,synthetic_booking_summary
ACT-01021,SVC-011,ROOM-0050,2025-01-01,procedure,23,20,20,0,0,0,45,synthetic_booking_summary
ACT-01022,SVC-011,ROOM-0050,2025-04-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-01023,SVC-011,ROOM-0050,2025-09-01,procedure,12,10,10,0,0,0,45,synthetic_booking_summary
ACT-01024,SVC-011,ROOM-0056,2024-07-01,procedure,6,6,6,0,0,0,45,synthetic_booking_summary
ACT-01025,SVC-011,ROOM-0056,2024-09-01,procedure,12,10,10,0,0,0,45,synthetic_booking_summary
ACT-01026,SVC-011,ROOM-0056,2025-04-01,procedure,24,10,10,0,12,0,45,synthetic_booking_summary
ACT-01027,SVC-011,ROOM-0056,2025-06-01,procedure,9,7,7,0,0,0,45,synthetic_booking_summary
ACT-01028,SVC-011,ROOM-0056,2025-07-01,procedure,24,18,18,0,0,0,45,synthetic_booking_summary
ACT-01029,SVC-011,ROOM-0056,2025-09-01,procedure,6,6,6,0,0,0,45,synthetic_booking_summary
ACT-01030,SVC-011,ROOM-0056,2025-10-01,procedure,6,4,4,0,0,0,45,synthetic_booking_summary
ACT-01031,SVC-011,ROOM-0056,2026-02-01,procedure,13,13,13,0,0,0,45,synthetic_booking_summary
ACT-01032,SVC-012,ROOM-0004,2024-06-01,administrative,14,6,1,5,0,7,45,synthetic_booking_summary
ACT-01033,SVC-012,ROOM-0004,2024-07-01,administrative,4,0,0,0,4,0,45,synthetic_booking_summary
ACT-01034,SVC-012,ROOM-0004,2024-08-01,administrative,10,0,0,0,0,10,45,synthetic_booking_summary
ACT-01035,SVC-012,ROOM-0004,2024-10-01,administrative,14,13,2,11,0,0,45,synthetic_booking_summary
ACT-01036,SVC-012,ROOM-0004,2024-11-01,administrative,19,17,3,14,0,0,45,synthetic_booking_summary
ACT-01037,SVC-012,ROOM-0004,2025-02-01,administrative,11,10,2,8,0,0,45,synthetic_booking_summary
ACT-01038,SVC-012,ROOM-0004,2025-04-01,administrative,7,0,0,0,0,7,45,synthetic_booking_summary
ACT-01039,SVC-012,ROOM-0004,2025-06-01,administrative,7,6,1,5,0,0,45,synthetic_booking_summary
ACT-01040,SVC-012,ROOM-0004,2025-08-01,administrative,7,5,1,4,0,0,45,synthetic_booking_summary
ACT-01041,SVC-012,ROOM-0004,2025-10-01,administrative,7,6,1,5,0,0,45,synthetic_booking_summary
ACT-01042,SVC-012,ROOM-0004,2025-11-01,administrative,8,7,2,5,0,0,45,synthetic_booking_summary
ACT-01043,SVC-012,ROOM-0004,2025-12-01,administrative,5,3,1,2,0,0,45,synthetic_booking_summary
ACT-01044,SVC-012,ROOM-0004,2026-02-01,administrative,11,10,2,8,0,0,45,synthetic_booking_summary
ACT-01045,SVC-012,ROOM-0010,2024-05-01,administrative,14,3,1,2,10,0,45,synthetic_booking_summary
ACT-01046,SVC-012,ROOM-0010,2024-09-01,administrative,14,8,2,6,4,0,45,synthetic_booking_summary
ACT-01047,SVC-012,ROOM-0010,2024-12-01,administrative,13,12,2,10,0,0,45,synthetic_booking_summary
ACT-01048,SVC-012,ROOM-0010,2025-01-01,administrative,13,9,2,7,0,0,45,synthetic_booking_summary
ACT-01049,SVC-012,ROOM-0010,2025-04-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01050,SVC-012,ROOM-0010,2025-05-01,administrative,10,8,2,6,0,0,45,synthetic_booking_summary
ACT-01051,SVC-012,ROOM-0010,2025-06-01,administrative,7,6,1,5,0,0,45,synthetic_booking_summary
ACT-01052,SVC-012,ROOM-0010,2025-10-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01053,SVC-012,ROOM-0010,2025-11-01,administrative,5,5,1,4,0,0,45,synthetic_booking_summary
ACT-01054,SVC-012,ROOM-0010,2025-12-01,administrative,5,4,1,3,0,0,45,synthetic_booking_summary
ACT-01055,SVC-012,ROOM-0016,2024-04-01,administrative,4,0,0,0,0,4,45,synthetic_booking_summary
ACT-01056,SVC-012,ROOM-0016,2024-05-01,administrative,4,4,1,3,0,0,45,synthetic_booking_summary
ACT-01057,SVC-012,ROOM-0016,2024-10-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01058,SVC-012,ROOM-0016,2024-11-01,administrative,11,11,2,9,0,0,45,synthetic_booking_summary
ACT-01059,SVC-012,ROOM-0016,2025-01-01,administrative,11,0,0,0,0,11,45,synthetic_booking_summary
ACT-01060,SVC-012,ROOM-0016,2025-02-01,administrative,5,5,1,4,0,0,45,synthetic_booking_summary
ACT-01061,SVC-012,ROOM-0016,2025-03-01,administrative,11,10,2,8,0,0,45,synthetic_booking_summary
ACT-01062,SVC-012,ROOM-0016,2025-04-01,administrative,10,8,2,6,0,0,45,synthetic_booking_summary
ACT-01063,SVC-012,ROOM-0016,2025-05-01,administrative,10,9,2,7,0,0,45,synthetic_booking_summary
ACT-01064,SVC-012,ROOM-0016,2025-12-01,administrative,8,7,2,5,0,0,45,synthetic_booking_summary
ACT-01065,SVC-012,ROOM-0016,2026-01-01,administrative,8,8,2,6,0,0,45,synthetic_booking_summary
ACT-01066,SVC-012,ROOM-0016,2026-03-01,administrative,10,9,2,7,0,0,45,synthetic_booking_summary
ACT-01067,SVC-012,ROOM-0022,2024-04-01,administrative,14,7,2,5,0,7,45,synthetic_booking_summary
ACT-01068,SVC-012,ROOM-0022,2024-06-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01069,SVC-012,ROOM-0022,2024-08-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01070,SVC-012,ROOM-0022,2024-09-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01071,SVC-012,ROOM-0022,2024-11-01,administrative,8,6,1,5,0,0,45,synthetic_booking_summary
ACT-01072,SVC-012,ROOM-0022,2025-03-01,administrative,10,9,2,7,0,0,45,synthetic_booking_summary
ACT-01073,SVC-012,ROOM-0022,2025-06-01,administrative,18,4,1,3,0,10,45,synthetic_booking_summary
ACT-01074,SVC-012,ROOM-0022,2025-07-01,administrative,14,12,2,10,0,0,45,synthetic_booking_summary
ACT-01075,SVC-012,ROOM-0022,2025-09-01,administrative,7,0,0,0,7,0,45,synthetic_booking_summary
ACT-01076,SVC-012,ROOM-0022,2025-10-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01077,SVC-012,ROOM-0028,2024-04-01,administrative,7,6,1,5,0,0,45,synthetic_booking_summary
ACT-01078,SVC-012,ROOM-0028,2024-09-01,administrative,7,0,0,0,0,7,45,synthetic_booking_summary
ACT-01079,SVC-012,ROOM-0028,2024-10-01,administrative,10,10,2,8,0,0,45,synthetic_booking_summary
ACT-01080,SVC-012,ROOM-0028,2024-12-01,administrative,11,9,2,7,0,0,45,synthetic_booking_summary
ACT-01081,SVC-012,ROOM-0028,2025-02-01,administrative,11,9,2,7,0,0,45,synthetic_booking_summary
ACT-01082,SVC-012,ROOM-0028,2025-05-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01083,SVC-012,ROOM-0028,2025-06-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01084,SVC-012,ROOM-0028,2025-08-01,administrative,11,8,2,6,0,0,45,synthetic_booking_summary
ACT-01085,SVC-012,ROOM-0028,2025-10-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01086,SVC-012,ROOM-0028,2025-11-01,administrative,8,0,0,0,0,8,45,synthetic_booking_summary
ACT-01087,SVC-012,ROOM-0028,2026-02-01,administrative,11,10,2,8,0,0,45,synthetic_booking_summary
ACT-01088,SVC-012,ROOM-0028,2026-03-01,administrative,4,0,0,0,0,4,45,synthetic_booking_summary
ACT-01089,SVC-012,ROOM-0034,2024-04-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01090,SVC-012,ROOM-0034,2024-08-01,administrative,4,3,1,2,0,0,45,synthetic_booking_summary
ACT-01091,SVC-012,ROOM-0034,2024-11-01,administrative,8,8,2,6,0,0,45,synthetic_booking_summary
ACT-01092,SVC-012,ROOM-0034,2025-05-01,administrative,10,10,2,8,0,0,45,synthetic_booking_summary
ACT-01093,SVC-012,ROOM-0034,2025-06-01,administrative,4,4,1,3,0,0,45,synthetic_booking_summary
ACT-01094,SVC-012,ROOM-0034,2025-12-01,administrative,11,10,2,8,0,0,45,synthetic_booking_summary
ACT-01095,SVC-012,ROOM-0034,2026-02-01,administrative,8,0,0,0,0,8,45,synthetic_booking_summary
ACT-01096,SVC-012,ROOM-0040,2024-04-01,administrative,20,20,3,17,0,0,45,synthetic_booking_summary
ACT-01097,SVC-012,ROOM-0040,2024-05-01,administrative,10,10,2,8,0,0,45,synthetic_booking_summary
ACT-01098,SVC-012,ROOM-0040,2024-08-01,administrative,10,10,2,8,0,0,45,synthetic_booking_summary
ACT-01099,SVC-012,ROOM-0040,2024-09-01,administrative,10,9,2,7,0,0,45,synthetic_booking_summary
ACT-01100,SVC-012,ROOM-0040,2024-12-01,administrative,5,3,1,2,0,0,45,synthetic_booking_summary
ACT-01101,SVC-012,ROOM-0040,2025-01-01,administrative,19,16,3,13,0,0,45,synthetic_booking_summary
ACT-01102,SVC-012,ROOM-0040,2025-02-01,administrative,11,10,2,8,0,0,45,synthetic_booking_summary
ACT-01103,SVC-012,ROOM-0040,2025-04-01,administrative,10,8,2,6,0,0,45,synthetic_booking_summary
ACT-01104,SVC-012,ROOM-0040,2025-05-01,administrative,8,3,1,2,4,0,45,synthetic_booking_summary
ACT-01105,SVC-012,ROOM-0040,2025-06-01,administrative,7,6,1,5,0,0,45,synthetic_booking_summary
ACT-01106,SVC-012,ROOM-0040,2025-07-01,administrative,10,8,2,6,0,0,45,synthetic_booking_summary
ACT-01107,SVC-012,ROOM-0040,2025-10-01,administrative,10,9,2,7,0,0,45,synthetic_booking_summary
ACT-01108,SVC-012,ROOM-0046,2024-05-01,administrative,10,8,2,6,0,0,45,synthetic_booking_summary
ACT-01109,SVC-012,ROOM-0046,2024-06-01,administrative,10,9,2,7,0,0,45,synthetic_booking_summary
ACT-01110,SVC-012,ROOM-0046,2024-08-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01111,SVC-012,ROOM-0046,2024-09-01,administrative,17,15,3,12,0,0,45,synthetic_booking_summary
ACT-01112,SVC-012,ROOM-0046,2024-10-01,administrative,11,8,2,6,0,0,45,synthetic_booking_summary
ACT-01113,SVC-012,ROOM-0046,2024-12-01,administrative,11,0,0,0,0,11,45,synthetic_booking_summary
ACT-01114,SVC-012,ROOM-0046,2025-01-01,administrative,5,0,0,0,0,5,45,synthetic_booking_summary
ACT-01115,SVC-012,ROOM-0046,2025-04-01,administrative,14,11,2,9,0,0,45,synthetic_booking_summary
ACT-01116,SVC-012,ROOM-0046,2025-08-01,administrative,4,3,1,2,0,0,45,synthetic_booking_summary
ACT-01117,SVC-012,ROOM-0046,2025-10-01,administrative,4,4,1,3,0,0,45,synthetic_booking_summary
ACT-01118,SVC-012,ROOM-0052,2024-04-01,administrative,4,4,1,3,0,0,45,synthetic_booking_summary
ACT-01119,SVC-012,ROOM-0052,2024-06-01,administrative,10,8,2,6,0,0,45,synthetic_booking_summary
ACT-01120,SVC-012,ROOM-0052,2024-10-01,administrative,4,2,1,1,0,0,45,synthetic_booking_summary
ACT-01121,SVC-012,ROOM-0052,2024-11-01,administrative,13,11,2,9,0,0,45,synthetic_booking_summary
ACT-01122,SVC-012,ROOM-0052,2024-12-01,administrative,5,5,1,4,0,0,45,synthetic_booking_summary
ACT-01123,SVC-012,ROOM-0052,2025-03-01,administrative,7,7,2,5,0,0,45,synthetic_booking_summary
ACT-01124,SVC-012,ROOM-0052,2025-09-01,administrative,4,0,0,0,4,0,45,synthetic_booking_summary
ACT-01125,SVC-012,ROOM-0052,2025-10-01,administrative,10,10,2,8,0,0,45,synthetic_booking_summary
ACT-01126,SVC-012,ROOM-0052,2025-12-01,administrative,8,6,1,5,0,0,45,synthetic_booking_summary
ACT-01127,SVC-012,ROOM-0052,2026-02-01,administrative,8,7,2,5,0,0,45,synthetic_booking_summary
