booking_id,room_id,service_id,booking_date,start_time,end_time,booked_duration_minutes,booking_status,cancellation_flag,no_show_flag,actual_attendance_count,planned_attendance_count,session_type,created_date
BOOK-000903,ROOM-0028,SVC-008,2025-04-21,16:30,17:30,60,completed,false,false,10,12,administrative,2025-03-26
BOOK-000904,ROOM-0005,SVC-009,2025-06-30,11:30,12:30,60,completed,false,false,14,15,administrative,2025-06-03
BOOK-000905,ROOM-0021,SVC-010,2025-06-26,13:30,14:30,60,completed,false,false,5,5,diagnostic,2025-05-29
BOOK-000906,ROOM-0032,SVC-011,2025-11-25,13:30,14:30,60,completed,false,false,7,7,therapy,2025-10-27
BOOK-000907,ROOM-0022,SVC-012,2024-11-13,15:00,16:00,60,completed,false,false,6,8,administrative,2024-10-14
BOOK-000908,ROOM-0013,SVC-001,2024-07-17,10:00,11:00,60,cancelled,true,false,0,8,clinic,2024-06-16
BOOK-000909,ROOM-0025,SVC-002,2026-02-06,13:30,14:30,60,completed,false,false,9,10,clinic,2026-01-05
BOOK-000910,ROOM-0051,SVC-003,2025-02-20,15:00,16:00,60,completed,false,false,11,11,diagnostic,2025-01-18
BOOK-000911,ROOM-0008,SVC-004,2025-06-04,13:30,14:30,60,completed,false,false,11,11,therapy,2025-05-01
BOOK-000912,ROOM-0017,SVC-005,2025-01-14,16:30,17:30,60,cancelled,true,false,0,13,administrative,2024-12-10
BOOK-000913,ROOM-0012,SVC-006,2024-11-26,15:00,16:00,60,completed,false,false,5,5,clinic,2024-10-21
BOOK-000914,ROOM-0031,SVC-007,2026-01-02,10:00,11:00,60,completed,false,false,5,6,clinic,2025-11-26
BOOK-000915,ROOM-0046,SVC-008,2025-04-10,16:30,17:30,60,cancelled,true,false,0,6,administrative,2025-03-03
BOOK-000916,ROOM-0041,SVC-009,2024-10-22,08:30,09:30,60,completed,false,false,13,15,administrative,2024-09-13
BOOK-000917,ROOM-0033,SVC-010,2024-08-05,16:30,17:30,60,completed,false,false,6,8,diagnostic,2024-06-26
BOOK-000918,ROOM-0020,SVC-011,2025-12-31,15:00,16:00,60,completed,false,false,9,10,therapy,2025-11-20
BOOK-000919,ROOM-0007,SVC-001,2025-12-02,08:30,09:30,60,completed,false,false,12,12,clinic,2025-11-17
BOOK-000920,ROOM-0031,SVC-002,2025-05-16,08:30,09:30,60,completed,false,false,10,12,clinic,2025-04-30
BOOK-000921,ROOM-0033,SVC-003,2024-11-05,10:00,11:00,60,completed,false,false,4,5,diagnostic,2024-10-19
BOOK-000922,ROOM-0008,SVC-004,2025-09-25,08:30,09:30,60,cancelled,true,false,0,5,therapy,2025-09-07
BOOK-000923,ROOM-0041,SVC-005,2024-10-11,11:30,12:30,60,completed,false,false,10,12,administrative,2024-09-22
BOOK-000924,ROOM-0030,SVC-006,2025-05-02,15:00,16:00,60,completed,false,false,7,7,clinic,2025-04-12
BOOK-000925,ROOM-0049,SVC-007,2025-11-04,16:30,17:30,60,completed,false,false,8,9,clinic,2025-10-14
BOOK-000926,ROOM-0022,SVC-008,2025-03-14,15:00,16:00,60,completed,false,false,8,9,administrative,2025-02-20
BOOK-000927,ROOM-0023,SVC-009,2025-01-06,13:30,14:30,60,completed,false,false,15,15,administrative,2024-12-14
BOOK-000928,ROOM-0003,SVC-010,2025-01-03,15:00,16:00,60,completed,false,true,0,12,diagnostic,2024-12-10
BOOK-000929,ROOM-0038,SVC-011,2024-12-25,15:00,16:00,60,cancelled,true,false,0,13,therapy,2024-11-30
BOOK-000930,ROOM-0046,SVC-012,2024-08-20,10:00,11:00,60,completed,false,false,2,4,administrative,2024-07-25
BOOK-000931,ROOM-0031,SVC-001,2024-11-04,16:30,17:30,60,completed,false,false,4,6,clinic,2024-10-08
BOOK-000932,ROOM-0031,SVC-002,2024-07-25,11:30,12:30,60,completed,false,false,6,6,clinic,2024-06-27
BOOK-000933,ROOM-0015,SVC-003,2026-03-30,16:30,17:30,60,completed,false,false,7,7,diagnostic,2026-03-01
BOOK-000934,ROOM-0050,SVC-004,2024-07-12,15:00,16:00,60,completed,false,false,6,8,therapy,2024-06-12
BOOK-000935,ROOM-0011,SVC-005,2025-04-03,11:30,12:30,60,completed,false,false,12,12,administrative,2025-03-03
BOOK-000936,ROOM-0030,SVC-006,2025-06-23,16:30,17:30,60,cancelled,true,false,0,10,clinic,2025-05-22
BOOK-000937,ROOM-0055,SVC-007,2025-02-03,11:30,12:30,60,completed,false,false,12,12,clinic,2025-01-01
BOOK-000938,ROOM-0052,SVC-008,2024-11-13,08:30,09:30,60,completed,false,false,12,13,administrative,2024-10-10
BOOK-000939,ROOM-0011,SVC-009,2024-08-29,15:00,16:00,60,completed,false,false,14,15,administrative,2024-07-25
BOOK-000940,ROOM-0033,SVC-010,2026-03-10,08:30,09:30,60,completed,false,false,3,5,diagnostic,2026-02-02
BOOK-000941,ROOM-0020,SVC-011,2024-07-22,16:30,17:30,60,completed,false,false,6,6,therapy,2024-06-15
BOOK-000942,ROOM-0046,SVC-012,2024-09-18,11:30,12:30,60,completed,false,false,7,7,administrative,2024-08-11
BOOK-000943,ROOM-0043,SVC-001,2025-08-29,11:30,12:30,60,completed,false,false,8,8,clinic,2025-07-21
BOOK-000944,ROOM-0043,SVC-002,2024-04-08,16:30,17:30,60,completed,false,false,9,9,clinic,2024-02-28
BOOK-000945,ROOM-0021,SVC-003,2024-08-16,15:00,16:00,60,completed,false,false,10,10,diagnostic,2024-07-06
BOOK-000946,ROOM-0002,SVC-004,2024-12-25,13:30,14:30,60,completed,false,false,12,12,therapy,2024-12-11
BOOK-000947,ROOM-0047,SVC-005,2025-12-09,15:00,16:00,60,completed,false,false,12,13,administrative,2025-11-24
BOOK-000948,ROOM-0042,SVC-006,2025-06-11,16:30,17:30,60,completed,false,true,0,5,clinic,2025-05-26
BOOK-000949,ROOM-0007,SVC-007,2025-11-18,16:30,17:30,60,completed,false,false,5,6,clinic,2025-11-01
BOOK-000950,ROOM-0052,SVC-008,2024-10-02,16:30,17:30,60,completed,false,false,4,6,administrative,2024-09-14
BOOK-000951,ROOM-0053,SVC-009,2026-02-11,15:00,16:00,60,completed,false,false,13,15,administrative,2026-01-23
BOOK-000952,ROOM-0045,SVC-010,2025-09-02,08:30,09:30,60,completed,false,false,6,8,diagnostic,2025-08-13
BOOK-000953,ROOM-0044,SVC-011,2025-12-16,15:00,16:00,60,completed,false,false,8,10,therapy,2025-11-25
BOOK-000954,ROOM-0040,SVC-012,2025-07-14,08:30,09:30,60,completed,false,false,8,10,administrative,2025-06-22
BOOK-000955,ROOM-0043,SVC-001,2026-02-04,11:30,12:30,60,completed,false,false,12,12,clinic,2026-01-12
BOOK-000956,ROOM-0025,SVC-002,2024-07-22,11:30,12:30,60,completed,false,false,10,12,clinic,2024-06-28
BOOK-000957,ROOM-0039,SVC-003,2025-01-23,13:30,14:30,60,completed,false,false,5,5,diagnostic,2024-12-29
BOOK-000958,ROOM-0020,SVC-004,2025-01-08,15:00,16:00,60,completed,false,true,0,6,therapy,2024-12-13
BOOK-000959,ROOM-0029,SVC-005,2024-10-16,11:30,12:30,60,completed,false,false,10,12,administrative,2024-09-19
BOOK-000960,ROOM-0012,SVC-006,2024-04-01,13:30,14:30,60,completed,false,false,7,7,clinic,2024-03-04
BOOK-000961,ROOM-0031,SVC-007,2024-10-23,15:00,16:00,60,completed,false,false,8,8,clinic,2024-09-24
BOOK-000962,ROOM-0040,SVC-008,2025-01-28,11:30,12:30,60,completed,false,false,10,10,administrative,2024-12-29
BOOK-000963,ROOM-0041,SVC-009,2026-02-25,15:00,16:00,60,completed,false,false,14,15,administrative,2026-01-25
BOOK-000964,ROOM-0027,SVC-010,2025-10-16,10:00,11:00,60,completed,false,false,9,11,diagnostic,2025-09-14
BOOK-000965,ROOM-0032,SVC-011,2025-05-28,13:30,14:30,60,completed,false,false,10,12,therapy,2025-04-25
BOOK-000966,ROOM-0004,SVC-012,2025-12-31,16:30,17:30,60,completed,false,false,3,5,administrative,2025-11-27
BOOK-000967,ROOM-0031,SVC-001,2025-01-21,10:00,11:00,60,completed,false,false,5,6,clinic,2024-12-17
BOOK-000968,ROOM-0049,SVC-002,2025-04-10,16:30,17:30,60,completed,false,false,6,6,clinic,2025-03-05
BOOK-000969,ROOM-0033,SVC-003,2024-05-29,10:00,11:00,60,completed,false,false,5,7,diagnostic,2024-04-22
BOOK-000970,ROOM-0038,SVC-004,2024-05-16,11:30,12:30,60,completed,false,false,6,8,therapy,2024-04-08
BOOK-000971,ROOM-0029,SVC-005,2025-04-28,11:30,12:30,60,completed,false,true,0,12,administrative,2025-03-20
BOOK-000972,ROOM-0024,SVC-006,2025-05-27,15:00,16:00,60,completed,false,true,0,10,clinic,2025-04-17
BOOK-000973,ROOM-0043,SVC-007,2025-09-12,13:30,14:30,60,completed,false,false,11,11,clinic,2025-08-02
BOOK-000974,ROOM-0046,SVC-008,2025-01-06,11:30,12:30,60,completed,false,false,11,13,administrative,2024-12-23
BOOK-000975,ROOM-0011,SVC-009,2026-01-05,13:30,14:30,60,completed,false,false,14,15,administrative,2025-12-21
BOOK-000976,ROOM-0003,SVC-010,2025-07-16,15:00,16:00,60,completed,false,false,5,5,diagnostic,2025-06-30
BOOK-000977,ROOM-0044,SVC-011,2025-12-12,15:00,16:00,60,completed,false,false,7,7,therapy,2025-11-25
BOOK-000978,ROOM-0028,SVC-012,2025-05-06,15:00,16:00,60,completed,false,false,7,7,administrative,2025-04-18
BOOK-000979,ROOM-0049,SVC-001,2025-02-21,11:30,12:30,60,completed,false,false,8,9,clinic,2025-02-02
BOOK-000980,ROOM-0001,SVC-002,2024-08-30,13:30,14:30,60,completed,false,false,8,9,clinic,2024-08-10
BOOK-000981,ROOM-0051,SVC-003,2025-10-10,08:30,09:30,60,completed,false,false,10,10,diagnostic,2025-09-19
BOOK-000982,ROOM-0044,SVC-004,2024-08-01,16:30,17:30,60,cancelled,true,false,0,11,therapy,2024-07-10
BOOK-000983,ROOM-0047,SVC-005,2026-01-07,16:30,17:30,60,completed,false,false,13,13,administrative,2025-12-15
BOOK-000984,ROOM-0036,SVC-006,2025-09-10,11:30,12:30,60,completed,false,false,4,5,clinic,2025-08-17
BOOK-000985,ROOM-0001,SVC-007,2026-02-18,11:30,12:30,60,completed,false,false,6,6,clinic,2026-01-24
BOOK-000986,ROOM-0004,SVC-008,2024-07-24,11:30,12:30,60,cancelled,true,false,0,6,administrative,2024-06-28
BOOK-000987,ROOM-0005,SVC-009,2025-02-25,15:00,16:00,60,completed,false,false,14,15,administrative,2025-01-29
BOOK-000988,ROOM-0021,SVC-010,2025-05-20,11:30,12:30,60,completed,false,false,6,8,diagnostic,2025-04-22
BOOK-000989,ROOM-0014,SVC-011,2026-01-30,16:30,17:30,60,completed,false,false,9,10,therapy,2026-01-01
BOOK-000990,ROOM-0016,SVC-012,2025-01-13,08:30,09:30,60,cancelled,true,false,0,11,administrative,2024-12-14
BOOK-000991,ROOM-0055,SVC-001,2025-03-03,13:30,14:30,60,completed,false,false,9,11,clinic,2025-01-31
BOOK-000992,ROOM-0025,SVC-002,2024-11-01,08:30,09:30,60,completed,false,false,12,13,clinic,2024-09-30
BOOK-000993,ROOM-0027,SVC-003,2024-08-21,15:00,16:00,60,completed,false,false,3,4,diagnostic,2024-07-19
BOOK-000994,ROOM-0014,SVC-004,2025-04-04,10:00,11:00,60,completed,false,false,3,5,therapy,2025-03-01
BOOK-000995,ROOM-0023,SVC-005,2025-08-27,08:30,09:30,60,completed,false,false,11,12,administrative,2025-07-23
BOOK-000996,ROOM-0054,SVC-006,2024-08-16,10:00,11:00,60,completed,false,false,7,7,clinic,2024-07-11
BOOK-000997,ROOM-0055,SVC-007,2024-05-29,16:30,17:30,60,cancelled,true,false,0,8,clinic,2024-04-22
BOOK-000998,ROOM-0010,SVC-008,2024-04-03,16:30,17:30,60,completed,false,false,7,9,administrative,2024-02-25
BOOK-000999,ROOM-0017,SVC-009,2025-04-24,08:30,09:30,60,completed,false,false,13,15,administrative,2025-03-16
BOOK-001000,ROOM-0009,SVC-010,2024-04-17,10:00,11:00,60,completed,false,false,11,11,diagnostic,2024-03-08
BOOK-001001,ROOM-0026,SVC-011,2025-04-25,11:30,12:30,60,completed,false,false,10,12,therapy,2025-03-15
BOOK-001002,ROOM-0040,SVC-012,2024-12-12,16:30,17:30,60,completed,false,false,3,5,administrative,2024-11-28
BOOK-001003,ROOM-0001,SVC-002,2024-06-19,10:00,11:00,60,completed,false,false,6,6,clinic,2024-06-03
BOOK-001004,ROOM-0038,SVC-004,2025-06-05,13:30,14:30,60,completed,false,false,6,8,therapy,2025-05-18
BOOK-001005,ROOM-0023,SVC-005,2025-11-11,13:30,14:30,60,completed,false,false,11,12,administrative,2025-10-23
BOOK-001006,ROOM-0006,SVC-006,2026-01-20,08:30,09:30,60,completed,false,false,10,11,clinic,2025-12-31
BOOK-001007,ROOM-0043,SVC-007,2025-12-18,08:30,09:30,60,completed,false,false,10,12,clinic,2025-11-27
BOOK-001008,ROOM-0040,SVC-008,2024-06-05,10:00,11:00,60,completed,false,false,12,12,administrative,2024-05-14
BOOK-001009,ROOM-0053,SVC-009,2024-05-27,10:00,11:00,60,completed,false,false,15,15,administrative,2024-05-04
BOOK-001010,ROOM-0045,SVC-010,2024-09-18,08:30,09:30,60,completed,false,false,3,5,diagnostic,2024-08-25
BOOK-001011,ROOM-0020,SVC-011,2024-06-12,15:00,16:00,60,completed,false,false,4,6,therapy,2024-05-18
BOOK-001012,ROOM-0034,SVC-012,2026-02-09,10:00,11:00,60,cancelled,true,false,0,8,administrative,2026-01-14
BOOK-001013,ROOM-0013,SVC-001,2025-01-13,10:00,11:00,60,completed,false,false,9,9,clinic,2024-12-17
BOOK-001014,ROOM-0025,SVC-002,2026-02-05,13:30,14:30,60,completed,false,true,0,10,clinic,2026-01-08
BOOK-001015,ROOM-0039,SVC-003,2024-11-11,10:00,11:00,60,completed,false,false,10,11,diagnostic,2024-10-13
BOOK-001016,ROOM-0008,SVC-004,2025-03-31,08:30,09:30,60,cancelled,true,false,0,11,therapy,2025-03-01
BOOK-001017,ROOM-0023,SVC-005,2025-06-05,15:00,16:00,60,completed,false,false,11,12,administrative,2025-05-05
BOOK-001018,ROOM-0012,SVC-006,2024-10-04,13:30,14:30,60,completed,false,false,4,5,clinic,2024-09-02
BOOK-001019,ROOM-0043,SVC-007,2026-02-06,11:30,12:30,60,completed,false,false,4,6,clinic,2026-01-04
BOOK-001020,ROOM-0052,SVC-008,2025-01-10,11:30,12:30,60,completed,false,false,7,7,administrative,2024-12-07
BOOK-001021,ROOM-0041,SVC-009,2025-08-08,15:00,16:00,60,cancelled,true,false,0,15,administrative,2025-07-04
BOOK-001022,ROOM-0051,SVC-010,2026-02-18,16:30,17:30,60,completed,false,false,7,9,diagnostic,2026-01-13
BOOK-001023,ROOM-0008,SVC-011,2025-05-27,13:30,14:30,60,completed,false,false,7,9,therapy,2025-04-20
BOOK-001024,ROOM-0028,SVC-012,2024-12-31,16:30,17:30,60,completed,false,false,9,11,administrative,2024-11-23
BOOK-001025,ROOM-0043,SVC-001,2026-01-22,10:00,11:00,60,completed,false,false,10,12,clinic,2025-12-14
BOOK-001026,ROOM-0043,SVC-002,2024-06-03,10:00,11:00,60,completed,false,false,11,12,clinic,2024-04-24
BOOK-001027,ROOM-0015,SVC-003,2024-12-10,11:30,12:30,60,completed,false,false,3,5,diagnostic,2024-10-30
BOOK-001028,ROOM-0026,SVC-004,2025-03-07,08:30,09:30,60,completed,false,false,5,5,therapy,2025-02-21
BOOK-001029,ROOM-0029,SVC-005,2025-05-09,13:30,14:30,60,completed,false,false,12,12,administrative,2025-04-24
BOOK-001030,ROOM-0042,SVC-006,2024-07-09,08:30,09:30,60,completed,false,true,0,7,clinic,2024-06-23
BOOK-001031,ROOM-0043,SVC-007,2025-08-14,11:30,12:30,60,completed,false,false,6,8,clinic,2025-07-28
BOOK-001032,ROOM-0010,SVC-008,2025-02-13,13:30,14:30,60,completed,false,false,9,10,administrative,2025-01-26
BOOK-001033,ROOM-0005,SVC-009,2024-04-22,08:30,09:30,60,cancelled,true,false,0,15,administrative,2024-04-03
BOOK-001034,ROOM-0003,SVC-010,2026-03-24,08:30,09:30,60,completed,false,false,11,11,diagnostic,2026-03-04
BOOK-001035,ROOM-0056,SVC-011,2025-04-07,11:30,12:30,60,completed,false,true,0,12,therapy,2025-03-17
BOOK-001036,ROOM-0019,SVC-001,2024-09-30,13:30,14:30,60,completed,false,false,4,5,clinic,2024-09-07
BOOK-001037,ROOM-0019,SVC-002,2024-05-20,08:30,09:30,60,completed,false,false,6,6,clinic,2024-04-26
BOOK-001038,ROOM-0033,SVC-003,2024-09-17,16:30,17:30,60,completed,false,true,0,7,diagnostic,2024-08-23
BOOK-001039,ROOM-0050,SVC-004,2024-10-23,10:00,11:00,60,completed,false,false,8,8,therapy,2024-09-27
BOOK-001040,ROOM-0029,SVC-005,2024-11-07,13:30,14:30,60,completed,false,false,11,12,administrative,2024-10-11
BOOK-001041,ROOM-0036,SVC-006,2025-02-25,10:00,11:00,60,completed,false,false,11,11,clinic,2025-01-28
BOOK-001042,ROOM-0049,SVC-007,2025-07-07,10:00,11:00,60,completed,false,false,11,11,clinic,2025-06-08
BOOK-001043,ROOM-0028,SVC-008,2026-03-19,15:00,16:00,60,completed,false,false,10,12,administrative,2026-02-17
BOOK-001044,ROOM-0041,SVC-009,2024-12-24,11:30,12:30,60,cancelled,true,false,0,15,administrative,2024-11-23
BOOK-001045,ROOM-0033,SVC-010,2024-06-17,13:30,14:30,60,completed,false,false,3,5,diagnostic,2024-05-16
BOOK-001046,ROOM-0020,SVC-011,2026-02-23,08:30,09:30,60,completed,false,true,0,7,therapy,2026-01-21
BOOK-001047,ROOM-0028,SVC-012,2025-06-17,16:30,17:30,60,completed,false,false,7,7,administrative,2025-05-14
BOOK-001048,ROOM-0001,SVC-001,2025-09-01,13:30,14:30,60,completed,false,false,7,8,clinic,2025-07-28
BOOK-001049,ROOM-0043,SVC-002,2024-04-26,16:30,17:30,60,cancelled,true,false,0,9,clinic,2024-03-21
BOOK-001050,ROOM-0015,SVC-003,2025-10-01,08:30,09:30,60,completed,false,false,8,10,diagnostic,2025-08-25
BOOK-001051,ROOM-0044,SVC-004,2025-07-09,15:00,16:00,60,completed,false,false,9,11,therapy,2025-06-01
BOOK-001052,ROOM-0011,SVC-005,2024-11-07,13:30,14:30,60,completed,false,false,13,13,administrative,2024-09-29
BOOK-001053,ROOM-0036,SVC-006,2025-06-19,16:30,17:30,60,completed,false,false,4,5,clinic,2025-05-10
BOOK-001054,ROOM-0043,SVC-007,2024-11-12,16:30,17:30,60,cancelled,true,false,0,6,clinic,2024-10-02
BOOK-001055,ROOM-0034,SVC-008,2025-09-26,15:00,16:00,60,completed,false,false,6,6,administrative,2025-09-12
BOOK-001056,ROOM-0023,SVC-009,2025-08-13,15:00,16:00,60,completed,false,false,14,15,administrative,2025-07-29
BOOK-001057,ROOM-0009,SVC-010,2026-03-03,08:30,09:30,60,completed,false,false,8,8,diagnostic,2026-02-15
BOOK-001058,ROOM-0020,SVC-011,2024-07-16,16:30,17:30,60,completed,false,false,8,9,therapy,2024-06-29
BOOK-001059,ROOM-0040,SVC-012,2024-05-28,15:00,16:00,60,completed,false,false,10,10,administrative,2024-05-10
BOOK-001060,ROOM-0007,SVC-001,2025-12-08,08:30,09:30,60,completed,false,false,10,12,clinic,2025-11-19
BOOK-001061,ROOM-0055,SVC-002,2025-05-19,08:30,09:30,60,cancelled,true,false,0,12,clinic,2025-04-29
BOOK-001062,ROOM-0027,SVC-003,2025-05-19,10:00,11:00,60,completed,false,false,3,4,diagnostic,2025-04-28
BOOK-001063,ROOM-0008,SVC-004,2024-07-24,15:00,16:00,60,completed,false,true,0,5,therapy,2024-07-02
BOOK-001064,ROOM-0041,SVC-005,2025-06-06,15:00,16:00,60,completed,false,false,10,12,administrative,2025-05-14
BOOK-001065,ROOM-0012,SVC-006,2024-07-05,08:30,09:30,60,completed,false,false,5,7,clinic,2024-06-11
BOOK-001066,ROOM-0019,SVC-007,2025-03-04,13:30,14:30,60,completed,false,false,8,8,clinic,2025-02-07
BOOK-001067,ROOM-0046,SVC-008,2024-08-02,13:30,14:30,60,completed,false,false,7,9,administrative,2024-07-07
BOOK-001068,ROOM-0041,SVC-009,2025-11-18,10:00,11:00,60,cancelled,true,false,0,15,administrative,2025-10-22
BOOK-001069,ROOM-0044,SVC-011,2025-10-01,11:30,12:30,60,completed,false,false,12,12,therapy,2025-09-02
BOOK-001070,ROOM-0046,SVC-012,2025-01-09,08:30,09:30,60,cancelled,true,false,0,5,administrative,2024-12-10
BOOK-001071,ROOM-0055,SVC-001,2024-11-28,16:30,17:30,60,completed,false,false,4,6,clinic,2024-10-28
BOOK-001072,ROOM-0007,SVC-002,2026-03-13,15:00,16:00,60,completed,false,false,6,6,clinic,2026-02-09
BOOK-001073,ROOM-0015,SVC-003,2025-05-23,10:00,11:00,60,completed,false,false,6,7,diagnostic,2025-04-20
BOOK-001074,ROOM-0020,SVC-004,2025-11-13,11:30,12:30,60,completed,false,false,8,9,therapy,2025-10-10
BOOK-001075,ROOM-0029,SVC-005,2026-03-11,10:00,11:00,60,completed,false,false,11,12,administrative,2026-02-04
BOOK-001076,ROOM-0054,SVC-006,2025-01-17,08:30,09:30,60,completed,false,false,11,11,clinic,2024-12-12
BOOK-001077,ROOM-0037,SVC-007,2024-04-17,15:00,16:00,60,completed,false,false,11,11,clinic,2024-03-11
BOOK-001078,ROOM-0034,SVC-008,2025-07-25,11:30,12:30,60,completed,false,false,11,12,administrative,2025-06-17
BOOK-001079,ROOM-0017,SVC-009,2024-04-16,08:30,09:30,60,completed,false,false,15,15,administrative,2024-03-08
BOOK-001080,ROOM-0033,SVC-010,2025-05-26,11:30,12:30,60,cancelled,true,false,0,5,diagnostic,2025-04-16
BOOK-001081,ROOM-0056,SVC-011,2025-07-17,16:30,17:30,60,completed,false,false,4,6,therapy,2025-06-06
BOOK-001082,ROOM-0004,SVC-012,2025-04-16,13:30,14:30,60,cancelled,true,false,0,7,administrative,2025-04-02
BOOK-001083,ROOM-0019,SVC-001,2024-06-17,08:30,09:30,60,completed,false,false,6,8,clinic,2024-06-02
BOOK-001084,ROOM-0013,SVC-002,2025-02-28,13:30,14:30,60,cancelled,true,false,0,10,clinic,2025-02-12
BOOK-001085,ROOM-0039,SVC-003,2024-08-15,15:00,16:00,60,completed,false,false,8,10,diagnostic,2024-07-29
BOOK-001086,ROOM-0014,SVC-004,2024-10-14,10:00,11:00,60,cancelled,true,false,0,11,therapy,2024-09-26
BOOK-001087,ROOM-0035,SVC-005,2025-04-25,11:30,12:30,60,completed,false,false,11,12,administrative,2025-04-06
BOOK-001088,ROOM-0036,SVC-006,2024-08-21,10:00,11:00,60,completed,false,false,3,5,clinic,2024-08-01
BOOK-001089,ROOM-0049,SVC-007,2024-09-25,13:30,14:30,60,cancelled,true,false,0,5,clinic,2024-09-04
BOOK-001090,ROOM-0010,SVC-008,2024-06-04,10:00,11:00,60,completed,false,false,5,6,administrative,2024-05-13
BOOK-001091,ROOM-0011,SVC-009,2026-01-02,13:30,14:30,60,completed,false,false,14,15,administrative,2025-12-10
BOOK-001092,ROOM-0045,SVC-010,2024-07-31,15:00,16:00,60,completed,false,false,7,8,diagnostic,2024-07-07
BOOK-001093,ROOM-0050,SVC-011,2024-05-07,13:30,14:30,60,completed,false,false,8,9,therapy,2024-04-12
BOOK-001094,ROOM-0040,SVC-012,2024-08-26,10:00,11:00,60,completed,false,false,10,10,administrative,2024-07-31
BOOK-001095,ROOM-0043,SVC-001,2024-04-24,15:00,16:00,60,completed,false,false,10,11,clinic,2024-03-28
BOOK-001096,ROOM-0055,SVC-002,2025-03-27,15:00,16:00,60,completed,false,false,11,12,clinic,2025-02-27
BOOK-001097,ROOM-0051,SVC-003,2025-06-27,11:30,12:30,60,completed,false,false,2,4,diagnostic,2025-05-29
BOOK-001098,ROOM-0050,SVC-004,2024-04-17,10:00,11:00,60,completed,false,false,5,5,therapy,2024-03-18
BOOK-001099,ROOM-0029,SVC-005,2025-01-20,16:30,17:30,60,completed,false,false,10,12,administrative,2024-12-20
BOOK-001100,ROOM-0006,SVC-006,2025-07-31,08:30,09:30,60,completed,false,false,6,7,clinic,2025-06-29
BOOK-001101,ROOM-0025,SVC-007,2026-03-12,13:30,14:30,60,completed,false,false,6,8,clinic,2026-02-07
BOOK-001102,ROOM-0028,SVC-008,2024-05-07,08:30,09:30,60,completed,false,false,8,9,administrative,2024-04-03
BOOK-001103,ROOM-0029,SVC-009,2025-11-10,10:00,11:00,60,completed,false,false,15,15,administrative,2025-10-06
BOOK-001104,ROOM-0003,SVC-010,2025-12-24,13:30,14:30,60,completed,false,false,10,12,diagnostic,2025-11-18
BOOK-001105,ROOM-0056,SVC-011,2026-02-03,08:30,09:30,60,completed,false,false,13,13,therapy,2025-12-28
BOOK-001106,ROOM-0046,SVC-012,2025-08-19,10:00,11:00,60,completed,false,false,3,4,administrative,2025-07-12
BOOK-001107,ROOM-0007,SVC-001,2025-03-25,13:30,14:30,60,completed,false,false,4,5,clinic,2025-02-14
BOOK-001108,ROOM-0019,SVC-002,2024-12-09,10:00,11:00,60,completed,false,false,7,7,clinic,2024-10-30
BOOK-001109,ROOM-0021,SVC-003,2025-01-13,13:30,14:30,60,completed,false,false,6,8,diagnostic,2024-12-03
BOOK-001110,ROOM-0044,SVC-004,2026-03-13,08:30,09:30,60,cancelled,true,false,0,8,therapy,2026-02-27
BOOK-001111,ROOM-0011,SVC-005,2026-02-12,08:30,09:30,60,completed,false,false,10,12,administrative,2026-01-28
BOOK-001112,ROOM-0042,SVC-006,2025-04-08,13:30,14:30,60,cancelled,true,false,0,10,clinic,2025-03-23
BOOK-001113,ROOM-0001,SVC-007,2025-06-18,08:30,09:30,60,completed,false,false,10,11,clinic,2025-06-01
BOOK-001114,ROOM-0040,SVC-008,2024-08-05,13:30,14:30,60,completed,false,false,12,12,administrative,2024-07-18
BOOK-001115,ROOM-0023,SVC-009,2025-12-31,11:30,12:30,60,completed,false,false,14,15,administrative,2025-12-12
BOOK-001116,ROOM-0003,SVC-010,2025-05-05,11:30,12:30,60,completed,false,false,4,5,diagnostic,2025-04-15
BOOK-001117,ROOM-0038,SVC-011,2024-05-31,13:30,14:30,60,completed,false,false,5,6,therapy,2024-05-10
BOOK-001118,ROOM-0022,SVC-012,2025-07-23,08:30,09:30,60,completed,false,false,6,7,administrative,2025-07-01
BOOK-001119,ROOM-0055,SVC-001,2026-01-14,10:00,11:00,60,completed,false,false,8,9,clinic,2025-12-22
BOOK-001120,ROOM-0019,SVC-002,2024-12-24,10:00,11:00,60,completed,false,false,9,10,clinic,2024-11-30
BOOK-001121,ROOM-0009,SVC-003,2025-08-15,15:00,16:00,60,cancelled,true,false,0,10,diagnostic,2025-07-21
BOOK-001122,ROOM-0044,SVC-004,2026-01-21,15:00,16:00,60,completed,false,false,12,12,therapy,2025-12-26
BOOK-001123,ROOM-0017,SVC-005,2025-03-17,10:00,11:00,60,completed,false,false,11,12,administrative,2025-02-18
BOOK-001124,ROOM-0030,SVC-006,2025-11-13,15:00,16:00,60,completed,false,false,5,5,clinic,2025-10-16
BOOK-001125,ROOM-0025,SVC-007,2024-08-13,11:30,12:30,60,completed,false,false,3,5,clinic,2024-07-15
BOOK-001126,ROOM-0022,SVC-008,2024-07-16,11:30,12:30,60,completed,false,false,5,6,administrative,2024-06-16
BOOK-001127,ROOM-0005,SVC-009,2024-06-26,11:30,12:30,60,completed,false,false,13,15,administrative,2024-05-26
BOOK-001128,ROOM-0051,SVC-010,2024-04-08,10:00,11:00,60,completed,false,true,0,8,diagnostic,2024-03-07
